a,b,c,d
0.62,107.6,136,0.751381215
0.62,107.7,136,0.751381215
0.62,107.8,135,0.745856354
0.62,107.9,135,0.745856354
0.62,108,135,0.745856354
0.62,108.1,134,0.740331492
0.62,108.2,135,0.745856354
0.62,108.3,134,0.740331492
0.62,108.4,134,0.740331492
0.62,108.5,135,0.745856354
0.62,108.6,135,0.745856354
0.62,108.7,134,0.740331492
0.62,108.8,133,0.73480663
0.62,108.9,133,0.73480663
0.62,109,133,0.73480663
0.62,109.1,134,0.740331492
0.62,109.2,133,0.73480663
0.62,109.3,133,0.73480663
0.62,109.4,134,0.740331492
0.62,109.5,133,0.73480663
0.62,109.6,134,0.740331492
0.62,109.7,132,0.729281768
0.62,109.8,134,0.740331492
0.62,109.9,132,0.729281768
0.62,110,132,0.729281768
0.62,110.1,133,0.73480663
0.62,110.2,132,0.729281768
0.62,110.3,132,0.729281768
0.62,110.4,133,0.73480663
0.62,110.5,132,0.729281768
0.62,110.6,131,0.723756906
0.62,110.7,132,0.729281768
0.62,110.8,130,0.718232044
0.62,110.9,131,0.723756906
0.62,111,130,0.718232044
0.62,111.1,130,0.718232044
0.62,111.2,130,0.718232044
0.62,111.3,130,0.718232044
0.62,111.4,131,0.723756906
0.62,111.5,131,0.723756906
0.62,111.6,130,0.718232044
0.62,111.7,130,0.718232044
0.62,111.8,130,0.718232044
0.62,111.9,130,0.718232044
0.62,112,130,0.718232044
0.62,112.1,130,0.718232044
0.62,112.2,129,0.712707182
0.62,112.3,129,0.712707182
0.62,112.4,129,0.712707182
0.62,112.5,129,0.712707182
0.62,112.6,130,0.718232044
0.62,112.7,128,0.70718232
0.62,112.8,130,0.718232044
0.62,112.9,129,0.712707182
0.62,113,129,0.712707182
0.62,113.1,127,0.701657459
0.62,113.2,128,0.70718232
0.62,113.3,129,0.712707182
0.62,113.4,127,0.701657459
0.62,113.5,127,0.701657459
0.62,113.6,127,0.701657459
0.62,113.7,127,0.701657459
0.62,113.8,128,0.70718232
0.62,113.9,133,0.73480663
0.62,114,126,0.696132597
0.62,114.1,126,0.696132597
0.62,114.2,126,0.696132597
0.62,114.3,127,0.701657459
0.62,114.4,127,0.701657459
0.62,114.5,126,0.696132597
0.62,114.6,127,0.701657459
0.62,114.7,125,0.690607735
0.62,114.8,125,0.690607735
0.62,114.9,125,0.690607735
0.62,115,125,0.690607735
0.62,115.1,125,0.690607735
0.62,115.2,125,0.690607735
0.62,115.3,125,0.690607735
0.62,115.4,125,0.690607735
0.62,115.5,126,0.696132597
0.62,115.6,125,0.690607735
0.62,115.7,124,0.685082873
0.62,115.8,124,0.685082873
0.62,115.9,124,0.685082873
0.62,116,123,0.679558011
0.62,116.1,124,0.685082873
0.62,116.2,123,0.679558011
0.62,116.3,123,0.679558011
0.62,116.4,124,0.685082873
0.62,116.5,124,0.685082873
0.62,116.6,123,0.679558011
0.62,116.7,124,0.685082873
0.62,116.8,124,0.685082873
0.62,116.9,124,0.685082873
0.62,117,123,0.679558011
0.62,117.1,123,0.679558011
0.62,117.2,123,0.679558011
0.62,117.3,123,0.679558011
0.62,117.4,122,0.674033149
0.62,117.5,124,0.685082873
0.62,117.6,122,0.674033149
0.62,117.7,123,0.679558011
0.62,117.8,121,0.668508287
0.62,117.9,122,0.674033149
0.62,118,121,0.668508287
0.62,118.1,121,0.668508287
0.62,118.2,121,0.668508287
0.62,118.3,120,0.662983425
0.62,118.4,120,0.662983425
0.62,118.5,122,0.674033149
0.62,118.6,122,0.674033149
0.62,118.7,122,0.674033149
0.62,118.8,120,0.662983425
0.62,118.9,121,0.668508287
0.62,119,120,0.662983425
0.62,119.1,121,0.668508287
0.62,119.2,121,0.668508287
0.62,119.3,120,0.662983425
0.62,119.4,120,0.662983425
0.62,119.5,121,0.668508287
0.62,119.6,121,0.668508287
0.62,119.7,120,0.662983425
0.62,119.8,119,0.657458564
0.62,119.9,119,0.657458564
0.62,120,118,0.651933702
0.62,120.1,135,0.745856354
0.62,120.2,116,0.640883978
0.62,120.3,117,0.64640884
0.62,120.4,116,0.640883978
0.62,120.5,116,0.640883978
0.62,120.6,116,0.640883978
0.62,120.7,115,0.635359116
0.62,120.8,116,0.640883978
0.62,120.9,115,0.635359116
0.62,121,116,0.640883978
0.62,121.1,115,0.635359116
0.62,121.2,115,0.635359116
0.62,121.3,115,0.635359116
0.62,121.4,115,0.635359116
0.62,121.5,116,0.640883978
0.62,121.6,114,0.629834254
0.62,121.7,114,0.629834254
0.62,121.8,117,0.64640884
0.62,121.9,114,0.629834254
0.62,122,114,0.629834254
0.62,122.1,113,0.624309392
0.62,122.2,113,0.624309392
0.62,122.3,113,0.624309392
0.62,122.4,114,0.629834254
0.62,122.5,114,0.629834254
0.62,122.6,112,0.61878453
0.62,122.7,113,0.624309392
0.62,122.8,113,0.624309392
0.62,122.9,114,0.629834254
0.62,123,113,0.624309392
0.62,123.1,113,0.624309392
0.62,123.2,113,0.624309392
0.62,123.3,113,0.624309392
0.62,123.4,113,0.624309392
0.62,123.5,112,0.61878453
0.62,123.6,112,0.61878453
0.62,123.7,112,0.61878453
0.62,123.8,113,0.624309392
0.62,123.9,112,0.61878453
0.62,124,112,0.61878453
0.62,124.1,112,0.61878453
0.62,124.2,111,0.613259669
0.62,124.3,111,0.613259669
0.62,124.4,111,0.613259669
0.62,124.5,111,0.613259669
0.62,124.6,112,0.61878453
0.62,124.7,110,0.607734807
0.62,124.8,111,0.613259669
0.62,124.9,111,0.613259669
0.62,125,110,0.607734807
0.62,125.1,111,0.613259669
0.62,125.2,109,0.602209945
0.62,125.3,117,0.64640884
0.62,125.4,110,0.607734807
0.62,125.5,109,0.602209945
0.62,125.6,109,0.602209945
0.62,125.7,109,0.602209945
0.62,125.8,109,0.602209945
0.62,125.9,110,0.607734807
0.62,126,110,0.607734807
0.62,126.1,108,0.596685083
0.62,126.2,107,0.591160221
0.62,126.3,109,0.602209945
0.62,126.4,109,0.602209945
0.62,126.5,109,0.602209945
0.62,126.6,108,0.596685083
0.62,126.7,108,0.596685083
0.62,126.8,108,0.596685083
0.62,126.9,108,0.596685083
0.62,127,108,0.596685083
0.62,127.1,107,0.591160221
0.62,127.2,107,0.591160221
0.62,127.3,109,0.602209945
0.62,127.4,107,0.591160221
0.62,127.5,108,0.596685083
0.62,127.6,107,0.591160221
0.62,127.7,107,0.591160221
0.62,127.8,106,0.585635359
0.62,127.9,106,0.585635359
0.62,128,107,0.591160221
0.62,128.1,106,0.585635359
0.62,128.2,106,0.585635359
0.62,128.3,105,0.580110497
0.62,128.4,105,0.580110497
0.62,128.5,107,0.591160221
0.62,128.6,106,0.585635359
0.62,128.7,107,0.591160221
0.62,128.8,105,0.580110497
0.62,128.9,104,0.574585635
0.62,129,104,0.574585635
0.62,129.1,104,0.574585635
0.62,129.2,109,0.602209945
0.62,129.3,126,0.696132597
0.62,129.4,107,0.591160221
0.62,129.5,109,0.602209945
0.62,129.6,109,0.602209945
0.62,129.7,108,0.596685083
0.62,129.8,108,0.596685083
0.62,129.9,108,0.596685083
0.62,130,108,0.596685083
0.62,130.1,107,0.591160221
0.62,130.2,108,0.596685083
0.62,130.3,108,0.596685083
0.62,130.4,107,0.591160221
0.62,130.5,108,0.596685083
0.62,130.6,107,0.591160221
0.62,130.7,106,0.585635359
0.62,130.8,106,0.585635359
0.62,130.9,106,0.585635359
0.62,131,106,0.585635359
0.62,131.1,107,0.591160221
0.62,131.2,107,0.591160221
0.62,131.3,107,0.591160221
0.62,131.4,106,0.585635359
0.62,131.5,107,0.591160221
0.62,131.6,106,0.585635359
0.62,131.7,105,0.580110497
0.62,131.8,105,0.580110497
0.62,131.9,105,0.580110497
0.62,132,107,0.591160221
0.62,132.1,107,0.591160221
0.62,132.2,105,0.580110497
0.62,132.3,104,0.574585635
0.62,132.4,104,0.574585635
0.62,132.5,105,0.580110497
0.62,132.6,106,0.585635359
0.62,132.7,104,0.574585635
0.62,132.8,104,0.574585635
0.62,132.9,104,0.574585635
0.62,133,105,0.580110497
0.62,133.1,104,0.574585635
0.62,133.2,104,0.574585635
0.62,133.3,104,0.574585635
0.62,133.4,103,0.569060773
0.62,133.5,105,0.580110497
0.62,133.6,104,0.574585635
0.62,133.7,103,0.569060773
0.62,133.8,102,0.563535912
0.62,133.9,103,0.569060773
0.62,134,105,0.580110497
0.62,134.1,103,0.569060773
0.62,134.2,102,0.563535912
0.62,134.3,106,0.585635359
0.62,134.4,103,0.569060773
0.62,134.5,104,0.574585635
0.62,134.6,103,0.569060773
0.62,134.7,104,0.574585635
0.62,134.8,101,0.55801105
0.62,134.9,102,0.563535912
0.62,135,111,0.613259669
0.62,135.1,103,0.569060773
0.62,135.2,102,0.563535912
0.62,135.3,102,0.563535912
0.62,135.4,102,0.563535912
0.62,135.5,110,0.607734807
0.62,135.6,100,0.552486188
0.62,135.7,101,0.55801105
0.62,135.8,102,0.563535912
0.62,135.9,102,0.563535912
0.62,136,100,0.552486188
0.62,136.1,109,0.602209945
0.62,136.2,100,0.552486188
0.62,136.3,100,0.552486188
0.62,136.4,100,0.552486188
0.62,136.5,111,0.613259669
0.62,136.6,100,0.552486188
0.62,136.7,100,0.552486188
0.62,136.8,99,0.546961326
0.62,136.9,99,0.546961326
0.62,137,99,0.546961326
0.62,137.1,100,0.552486188
0.62,137.2,102,0.563535912
0.62,137.3,102,0.563535912
0.62,137.4,100,0.552486188
0.62,137.5,99,0.546961326
0.62,137.6,99,0.546961326
0.62,137.7,100,0.552486188
0.62,137.8,100,0.552486188
0.62,137.9,98,0.541436464
0.62,138,99,0.546961326
0.62,138.1,98,0.541436464
0.62,138.2,99,0.546961326
0.62,138.3,98,0.541436464
0.62,138.4,98,0.541436464
0.62,138.5,98,0.541436464
0.62,138.6,110,0.607734807
0.62,138.7,100,0.552486188
0.62,138.8,98,0.541436464
0.62,138.9,99,0.546961326
0.62,139,96,0.53038674
0.62,139.1,98,0.541436464
0.62,139.2,97,0.535911602
0.62,139.3,98,0.541436464
0.62,139.4,98,0.541436464
0.62,139.5,96,0.53038674
0.62,139.6,98,0.541436464
0.62,139.7,97,0.535911602
0.62,139.8,96,0.53038674
0.62,139.9,97,0.535911602
0.62,140,97,0.535911602
0.62,140.1,95,0.524861878
0.62,140.2,97,0.535911602
0.62,140.3,96,0.53038674
0.62,140.4,98,0.541436464
0.62,140.5,96,0.53038674
0.62,140.6,95,0.524861878
0.62,140.7,96,0.53038674
0.62,140.8,95,0.524861878
0.62,140.9,94,0.519337017
0.62,141,95,0.524861878
0.62,141.1,94,0.519337017
0.62,141.2,94,0.519337017
0.62,141.3,94,0.519337017
0.62,141.4,94,0.519337017
0.62,141.5,93,0.513812155
0.62,141.6,94,0.519337017
0.62,141.7,95,0.524861878
0.62,141.8,99,0.546961326
0.62,141.9,96,0.53038674
0.62,142,95,0.524861878
0.62,142.1,97,0.535911602
0.62,142.2,94,0.519337017
0.62,142.3,93,0.513812155
0.62,142.4,94,0.519337017
0.62,142.5,95,0.524861878
0.62,142.6,94,0.519337017
0.62,142.7,94,0.519337017
0.62,142.8,95,0.524861878
0.62,142.9,93,0.513812155
0.62,143,92,0.508287293
0.62,143.1,92,0.508287293
0.62,143.2,95,0.524861878
0.62,143.3,93,0.513812155
0.62,143.4,91,0.502762431
0.62,143.5,94,0.519337017
0.62,143.6,92,0.508287293
0.62,143.7,92,0.508287293
0.62,143.8,95,0.524861878
0.62,143.9,94,0.519337017
0.62,144,93,0.513812155
0.62,144.1,91,0.502762431
0.62,144.2,92,0.508287293
0.62,144.3,91,0.502762431
0.62,144.4,92,0.508287293
0.62,144.5,93,0.513812155
0.62,144.6,92,0.508287293
0.62,144.7,94,0.519337017
0.62,144.8,92,0.508287293
0.62,144.9,90,0.497237569
0.62,145,92,0.508287293
0.62,145.1,91,0.502762431
0.62,145.2,91,0.502762431
0.62,145.3,92,0.508287293
0.62,145.4,92,0.508287293
0.62,145.5,92,0.508287293
0.62,145.6,91,0.502762431
0.62,145.7,91,0.502762431
0.62,145.8,90,0.497237569
0.62,145.9,92,0.508287293
0.62,146,92,0.508287293
0.62,146.1,91,0.502762431
0.62,146.2,91,0.502762431
0.62,146.3,92,0.508287293
0.62,146.4,89,0.491712707
0.62,146.5,91,0.502762431
0.62,146.6,91,0.502762431
0.62,146.7,90,0.497237569
0.62,146.8,91,0.502762431
0.62,146.9,90,0.497237569
0.62,147,89,0.491712707
0.62,147.1,90,0.497237569
0.62,147.2,90,0.497237569
0.62,147.3,90,0.497237569
0.62,147.4,89,0.491712707
0.62,147.5,91,0.502762431
0.62,147.6,92,0.508287293
0.62,147.7,88,0.486187845
0.62,147.8,89,0.491712707
0.62,147.9,90,0.497237569
0.62,148,90,0.497237569
0.62,148.1,88,0.486187845
0.62,148.2,90,0.497237569
0.62,148.3,88,0.486187845
0.62,148.4,89,0.491712707
0.62,148.5,88,0.486187845
0.62,148.6,96,0.53038674
0.62,148.7,88,0.486187845
0.62,148.8,98,0.541436464
0.62,148.9,88,0.486187845
0.62,149,88,0.486187845
0.62,149.1,88,0.486187845
0.62,149.2,87,0.480662983
0.62,149.3,87,0.480662983
0.62,149.4,86,0.475138122
0.62,149.5,86,0.475138122
0.62,149.6,88,0.486187845
0.62,149.7,87,0.480662983
0.62,149.8,87,0.480662983
0.62,149.9,87,0.480662983
0.62,150,87,0.480662983
0.62,150.1,86,0.475138122
0.62,150.2,86,0.475138122
0.62,150.3,85,0.46961326
0.62,150.4,87,0.480662983
0.62,150.5,86,0.475138122
0.62,150.6,85,0.46961326
0.62,150.7,87,0.480662983
0.62,150.8,87,0.480662983
0.62,150.9,86,0.475138122
0.62,151,88,0.486187845
0.62,151.1,84,0.464088398
0.62,151.2,86,0.475138122
0.62,151.3,86,0.475138122
0.62,151.4,85,0.46961326
0.62,151.5,86,0.475138122
0.62,151.6,84,0.464088398
0.62,151.7,86,0.475138122
0.62,151.8,85,0.46961326
0.62,151.9,83,0.458563536
0.62,152,85,0.46961326
0.62,152.1,87,0.480662983
0.62,152.2,86,0.475138122
0.62,152.3,84,0.464088398
0.62,152.4,85,0.46961326
0.62,152.5,85,0.46961326
0.62,152.6,86,0.475138122
0.62,152.7,84,0.464088398
0.62,152.8,86,0.475138122
0.62,152.9,83,0.458563536
0.62,153,83,0.458563536
0.62,153.1,83,0.458563536
0.62,153.2,83,0.458563536
0.62,153.3,83,0.458563536
0.62,153.4,83,0.458563536
0.62,153.5,84,0.464088398
0.62,153.6,83,0.458563536
0.62,153.7,86,0.475138122
0.62,153.8,84,0.464088398
0.62,153.9,83,0.458563536
0.62,154,82,0.453038674
0.62,154.1,85,0.46961326
0.62,154.2,82,0.453038674
0.62,154.3,83,0.458563536
0.62,154.4,82,0.453038674
0.62,154.5,83,0.458563536
0.62,154.6,83,0.458563536
0.62,154.7,82,0.453038674
0.62,154.8,82,0.453038674
0.62,154.9,84,0.464088398
0.62,155,83,0.458563536
0.62,155.1,91,0.502762431
0.62,155.2,81,0.447513812
0.62,155.3,85,0.46961326
0.62,155.4,81,0.447513812
0.62,155.5,82,0.453038674
0.62,155.6,82,0.453038674
0.62,155.7,79,0.436464088
0.62,155.8,82,0.453038674
0.62,155.9,81,0.447513812
0.62,156,81,0.447513812
0.62,156.1,82,0.453038674
0.62,156.2,81,0.447513812
0.62,156.3,82,0.453038674
0.62,156.4,81,0.447513812
0.62,156.5,80,0.44198895
0.62,156.6,80,0.44198895
0.62,156.7,83,0.458563536
0.62,156.8,81,0.447513812
0.62,156.9,81,0.447513812
0.62,157,79,0.436464088
0.62,157.1,78,0.430939227
0.62,157.2,77,0.425414365
0.62,157.3,81,0.447513812
0.62,157.4,78,0.430939227
0.62,157.5,77,0.425414365
0.62,157.6,80,0.44198895
0.62,157.7,79,0.436464088
0.62,157.8,79,0.436464088
0.62,157.9,77,0.425414365
0.62,158,80,0.44198895
0.62,158.1,76,0.419889503
0.62,158.2,76,0.419889503
0.62,158.3,76,0.419889503
0.62,158.4,77,0.425414365
0.62,158.5,79,0.436464088
0.62,158.6,78,0.430939227
0.62,158.7,77,0.425414365
0.62,158.8,78,0.430939227
0.62,158.9,76,0.419889503
0.62,159,76,0.419889503
0.62,159.1,78,0.430939227
0.62,159.2,75,0.414364641
0.62,159.3,77,0.425414365
0.62,159.4,77,0.425414365
0.62,159.5,76,0.419889503
0.62,159.6,86,0.475138122
0.62,159.7,74,0.408839779
0.62,159.8,76,0.419889503
0.62,159.9,74,0.408839779
0.62,160,76,0.419889503
0.62,160.1,78,0.430939227
0.62,160.2,76,0.419889503
0.62,160.3,77,0.425414365
0.62,160.4,77,0.425414365
0.62,160.5,75,0.414364641
0.62,160.6,75,0.414364641
0.62,160.7,76,0.419889503
0.62,160.8,75,0.414364641
0.62,160.9,78,0.430939227
0.62,161,75,0.414364641
0.62,161.1,75,0.414364641
0.62,161.2,73,0.403314917
0.62,161.3,77,0.425414365
0.62,161.4,76,0.419889503
0.62,161.5,77,0.425414365
0.62,161.6,75,0.414364641
0.62,161.7,74,0.408839779
0.62,161.8,71,0.392265193
0.62,161.9,73,0.403314917
0.62,162,76,0.419889503
0.62,162.1,75,0.414364641
0.62,162.2,73,0.403314917
0.62,162.3,74,0.408839779
0.62,162.4,73,0.403314917
0.62,162.5,74,0.408839779
0.62,162.6,73,0.403314917
0.62,162.7,74,0.408839779
0.62,162.8,74,0.408839779
0.62,162.9,76,0.419889503
0.62,163,74,0.408839779
0.62,163.1,73,0.403314917
0.62,163.2,73,0.403314917
0.62,163.3,73,0.403314917
0.62,163.4,74,0.408839779
0.62,163.5,75,0.414364641
0.62,163.6,75,0.414364641
0.62,163.7,73,0.403314917
0.62,163.8,72,0.397790055
0.62,163.9,72,0.397790055
0.62,164,80,0.44198895
0.62,164.1,73,0.403314917
0.62,164.2,74,0.408839779
0.62,164.3,73,0.403314917
0.62,164.4,73,0.403314917
0.62,164.5,72,0.397790055
0.62,164.6,72,0.397790055
0.62,164.7,72,0.397790055
0.62,164.8,73,0.403314917
0.62,164.9,73,0.403314917
0.62,165,72,0.397790055
0.62,165.1,72,0.397790055
0.62,165.2,71,0.392265193
0.62,165.3,73,0.403314917
0.62,165.4,72,0.397790055
0.62,165.5,72,0.397790055
0.62,165.6,84,0.464088398
0.62,165.7,72,0.397790055
0.62,165.8,69,0.38121547
0.62,165.9,69,0.38121547
0.62,166,72,0.397790055
0.62,166.1,72,0.397790055
0.62,166.2,70,0.386740331
0.62,166.3,70,0.386740331
0.62,166.4,71,0.392265193
0.62,166.5,70,0.386740331
0.62,166.6,68,0.375690608
0.62,166.7,70,0.386740331
0.62,166.8,70,0.386740331
0.62,166.9,70,0.386740331
0.62,167,69,0.38121547
0.62,167.1,69,0.38121547
0.62,167.2,70,0.386740331
0.62,167.3,70,0.386740331
0.62,167.4,68,0.375690608
0.62,167.5,70,0.386740331
0.62,167.6,70,0.386740331
0.62,167.7,69,0.38121547
0.62,167.8,68,0.375690608
0.62,167.9,70,0.386740331
0.62,168,67,0.370165746
0.62,168.1,69,0.38121547
0.62,168.2,68,0.375690608
0.62,168.3,69,0.38121547
0.62,168.4,67,0.370165746
0.62,168.5,67,0.370165746
0.62,168.6,68,0.375690608
0.62,168.7,68,0.375690608
0.62,168.8,69,0.38121547
0.62,168.9,68,0.375690608
0.62,169,65,0.359116022
0.62,169.1,66,0.364640884
0.62,169.2,66,0.364640884
0.62,169.3,65,0.359116022
0.62,169.4,67,0.370165746
0.62,169.5,67,0.370165746
0.62,169.6,65,0.359116022
0.62,169.7,65,0.359116022
0.62,169.8,67,0.370165746
0.62,169.9,65,0.359116022
0.62,170,65,0.359116022
0.62,170.1,66,0.364640884
0.62,170.2,66,0.364640884
0.62,170.3,65,0.359116022
0.62,170.4,66,0.364640884
0.62,170.5,66,0.364640884
0.62,170.6,64,0.35359116
0.62,170.7,65,0.359116022
0.62,170.8,61,0.337016575
0.62,170.9,66,0.364640884
0.62,171,66,0.364640884
0.62,171.1,64,0.35359116
0.62,171.2,63,0.348066298
0.62,171.3,64,0.35359116
0.62,171.4,64,0.35359116
0.62,171.5,63,0.348066298
0.62,171.6,65,0.359116022
0.62,171.7,63,0.348066298
0.62,171.8,62,0.342541436
0.62,171.9,62,0.342541436
0.62,172,65,0.359116022
0.62,172.1,65,0.359116022
0.62,172.2,62,0.342541436
0.62,172.3,64,0.35359116
0.62,172.4,64,0.35359116
0.62,172.5,63,0.348066298
0.62,172.6,64,0.35359116
0.62,172.7,65,0.359116022
0.62,172.8,65,0.359116022
0.62,172.9,65,0.359116022
0.62,173,63,0.348066298
0.62,173.1,64,0.35359116
0.62,173.2,62,0.342541436
0.62,173.3,65,0.359116022
0.62,173.4,62,0.342541436
0.62,173.5,64,0.35359116
0.62,173.6,62,0.342541436
0.62,173.7,62,0.342541436
0.62,173.8,61,0.337016575
0.62,173.9,63,0.348066298
0.62,174,63,0.348066298
0.62,174.1,63,0.348066298
0.62,174.2,62,0.342541436
0.62,174.3,61,0.337016575
0.62,174.4,60,0.331491713
0.62,174.5,65,0.359116022
0.62,174.6,64,0.35359116
0.62,174.7,74,0.408839779
0.62,174.8,61,0.337016575
0.62,174.9,61,0.337016575
0.62,175,61,0.337016575
0.62,175.1,62,0.342541436
0.62,175.2,60,0.331491713
0.62,175.3,63,0.348066298
0.62,175.4,62,0.342541436
0.62,175.5,61,0.337016575
0.62,175.6,59,0.325966851
0.62,175.7,66,0.364640884
0.62,175.8,62,0.342541436
0.62,175.9,59,0.325966851
0.62,176,60,0.331491713
0.62,176.1,60,0.331491713
0.62,176.2,59,0.325966851
0.62,176.3,59,0.325966851
0.62,176.4,60,0.331491713
0.62,176.5,60,0.331491713
0.62,176.6,60,0.331491713
0.62,176.7,57,0.314917127
0.62,176.8,61,0.337016575
0.62,176.9,57,0.314917127
0.62,177,60,0.331491713
0.62,177.1,59,0.325966851
0.62,177.2,59,0.325966851
0.62,177.3,58,0.320441989
0.62,177.4,58,0.320441989
0.62,177.5,58,0.320441989
0.62,177.6,57,0.314917127
0.62,177.7,59,0.325966851
0.62,177.8,58,0.320441989
0.62,177.9,60,0.331491713
0.62,178,45,0.248618785
0.62,178.1,44,0.243093923
0.62,178.2,77,0.425414365
0.62,178.3,77,0.425414365
0.62,178.4,77,0.425414365
0.62,178.5,76,0.419889503
0.62,178.6,75,0.414364641
0.62,178.7,76,0.419889503
0.62,178.8,75,0.414364641
0.62,178.9,76,0.419889503
0.62,179,76,0.419889503
0.62,179.1,76,0.419889503
0.62,179.2,64,0.35359116
0.62,179.3,75,0.414364641
0.62,179.4,75,0.414364641
0.62,179.5,75,0.414364641
0.62,179.6,75,0.414364641
0.62,179.7,76,0.419889503
0.62,179.8,75,0.414364641
0.62,179.9,76,0.419889503
0.62,180,76,0.419889503
0.64,0,181,1
0.64,0.1,181,1
0.64,0.2,181,1
0.64,0.3,181,1
0.64,0.4,181,1
0.64,0.5,181,1
0.64,0.6,181,1
0.64,0.7,181,1
0.64,0.8,181,1
0.64,0.9,181,1
0.64,1,181,1
0.64,1.1,181,1
0.64,1.2,181,1
0.64,1.3,181,1
0.64,1.4,181,1
0.64,1.5,181,1
0.64,1.6,181,1
0.64,1.7,181,1
0.64,1.8,181,1
0.64,1.9,181,1
0.64,2,181,1
0.64,2.1,181,1
0.64,2.2,181,1
0.64,2.3,181,1
0.64,2.4,181,1
0.64,2.5,181,1
0.64,2.6,181,1
0.64,2.7,181,1
0.64,2.8,181,1
0.64,2.9,181,1
0.64,3,181,1
0.64,3.1,181,1
0.64,3.2,181,1
0.64,3.3,181,1
0.64,3.4,181,1
0.64,3.5,181,1
0.64,3.6,181,1
0.64,3.7,181,1
0.64,3.8,181,1
0.64,3.9,181,1
0.64,4,181,1
0.64,4.1,181,1
0.64,4.2,181,1
0.64,4.3,181,1
0.64,4.4,181,1
0.64,4.5,181,1
0.64,4.6,181,1
0.64,4.7,181,1
0.64,4.8,181,1
0.64,4.9,181,1
0.64,5,181,1
0.64,5.1,181,1
0.64,5.2,181,1
0.64,5.3,181,1
0.64,5.4,181,1
0.64,5.5,181,1
0.64,5.6,181,1
0.64,5.7,181,1
0.64,5.8,181,1
0.64,5.9,181,1
0.64,6,181,1
0.64,6.1,181,1
0.64,6.2,181,1
0.64,6.3,181,1
0.64,6.4,181,1
0.64,6.5,181,1
0.64,6.6,181,1
0.64,6.7,181,1
0.64,6.8,181,1
0.64,6.9,181,1
0.64,7,181,1
0.64,7.1,181,1
0.64,7.2,181,1
0.64,7.3,181,1
0.64,7.4,181,1
0.64,7.5,181,1
0.64,7.6,181,1
0.64,7.7,181,1
0.64,7.8,181,1
0.64,7.9,181,1
0.64,8,181,1
0.64,8.1,181,1
0.64,8.2,181,1
0.64,8.3,181,1
0.64,8.4,181,1
0.64,8.5,181,1
0.64,8.6,181,1
0.64,8.7,181,1
0.64,8.8,181,1
0.64,8.9,181,1
0.64,9,181,1
0.64,9.1,181,1
0.64,9.2,181,1
0.64,9.3,181,1
0.64,9.4,181,1
0.64,9.5,181,1
0.64,9.6,181,1
0.64,9.7,181,1
0.64,9.8,181,1
0.64,9.9,181,1
0.64,10,181,1
0.64,10.1,181,1
0.64,10.2,181,1
0.64,10.3,181,1
0.64,10.4,181,1
0.64,10.5,181,1
0.64,10.6,181,1
0.64,10.7,181,1
0.64,10.8,181,1
0.64,10.9,181,1
0.64,11,181,1
0.64,11.1,181,1
0.64,11.2,181,1
0.64,11.3,181,1
0.64,11.4,181,1
0.64,11.5,181,1
0.64,11.6,181,1
0.64,11.7,181,1
0.64,11.8,181,1
0.64,11.9,181,1
0.64,12,181,1
0.64,12.1,181,1
0.64,12.2,181,1
0.64,12.3,181,1
0.64,12.4,181,1
0.64,12.5,181,1
0.64,12.6,181,1
0.64,12.7,181,1
0.64,12.8,181,1
0.64,12.9,181,1
0.64,13,181,1
0.64,13.1,181,1
0.64,13.2,181,1
0.64,13.3,181,1
0.64,13.4,181,1
0.64,13.5,181,1
0.64,13.6,181,1
0.64,13.7,181,1
0.64,13.8,181,1
0.64,13.9,181,1
0.64,14,181,1
0.64,14.1,181,1
0.64,14.2,181,1
0.64,14.3,181,1
0.64,14.4,181,1
0.64,14.5,181,1
0.64,14.6,181,1
0.64,14.7,181,1
0.64,14.8,181,1
0.64,14.9,181,1
0.64,15,181,1
0.64,15.1,181,1
0.64,15.2,181,1
0.64,15.3,181,1
0.64,15.4,181,1
0.64,15.5,181,1
0.64,15.6,181,1
0.64,15.7,181,1
0.64,15.8,181,1
0.64,15.9,181,1
0.64,16,181,1
0.64,16.1,181,1
0.64,16.2,181,1
0.64,16.3,181,1
0.64,16.4,181,1
0.64,16.5,181,1
0.64,16.6,181,1
0.64,16.7,181,1
0.64,16.8,181,1
0.64,16.9,181,1
0.64,17,181,1
0.64,17.1,181,1
0.64,17.2,181,1
0.64,17.3,181,1
0.64,17.4,181,1
0.64,17.5,181,1
0.64,17.6,181,1
0.64,17.7,181,1
0.64,17.8,181,1
0.64,17.9,181,1
0.64,18,181,1
0.64,18.1,181,1
0.64,18.2,181,1
0.64,18.3,181,1
0.64,18.4,181,1
0.64,18.5,181,1
0.64,18.6,181,1
0.64,18.7,181,1
0.64,18.8,181,1
0.64,18.9,181,1
0.64,19,181,1
0.64,19.1,181,1
0.64,19.2,181,1
0.64,19.3,181,1
0.64,19.4,181,1
0.64,19.5,181,1
0.64,19.6,181,1
0.64,19.7,181,1
0.64,19.8,181,1
0.64,19.9,181,1
0.64,20,181,1
0.64,20.1,181,1
0.64,20.2,181,1
0.64,20.3,181,1
0.64,20.4,181,1
0.64,20.5,181,1
0.64,20.6,181,1
0.64,20.7,181,1
0.64,20.8,181,1
0.64,20.9,181,1
0.64,21,181,1
0.64,21.1,181,1
0.64,21.2,181,1
0.64,21.3,181,1
0.64,21.4,181,1
