a,b,c,d
0.62,108.3,0,0
0.62,108.4,0,0
0.62,108.5,0,0
0.62,108.6,0,0
0.62,108.7,0,0
0.62,108.8,0,0
0.62,108.9,0,0
0.62,109,0,0
0.62,109.1,0,0
0.62,109.2,0,0
0.62,109.3,0,0
0.62,109.4,0,0
0.62,109.5,0,0
0.62,109.6,0,0
0.62,109.7,0,0
0.62,109.8,0,0
0.62,109.9,0,0
0.62,110,0,0
0.62,110.1,0,0
0.62,110.2,0,0
0.62,110.3,0,0
0.62,110.4,0,0
0.62,110.5,0,0
0.62,110.6,0,0
0.62,110.7,0,0
0.62,110.8,0,0
0.62,110.9,0,0
0.62,111,0,0
0.62,111.1,0,0
0.62,111.2,0,0
0.62,111.3,0,0
0.62,111.4,0,0
0.62,111.5,0,0
0.62,111.6,0,0
0.62,111.7,0,0
0.62,111.8,0,0
0.62,111.9,0,0
0.62,112,0,0
0.62,112.1,0,0
0.62,112.2,0,0
0.62,112.3,0,0
0.62,112.4,0,0
0.62,112.5,0,0
0.62,112.6,0,0
0.62,112.7,0,0
0.62,112.8,0,0
0.62,112.9,0,0
0.62,113,0,0
0.62,113.1,0,0
0.62,113.2,0,0
0.62,113.3,0,0
0.62,113.4,0,0
0.62,113.5,0,0
0.62,113.6,0,0
0.62,113.7,0,0
0.62,113.8,0,0
0.62,113.9,0,0
0.62,114,0,0
0.62,114.1,0,0
0.62,114.2,0,0
0.62,114.3,0,0
0.62,114.4,0,0
0.62,114.5,0,0
0.62,114.6,0,0
0.62,114.7,0,0
0.62,114.8,0,0
0.62,114.9,0,0
0.62,115,0,0
0.62,115.1,0,0
0.62,115.2,0,0
0.62,115.3,0,0
0.62,115.4,0,0
0.62,115.5,0,0
0.62,115.6,0,0
0.62,115.7,0,0
0.62,115.8,0,0
0.62,115.9,0,0
0.62,116,0,0
0.62,116.1,0,0
0.62,116.2,0,0
0.62,116.3,0,0
0.62,116.4,0,0
0.62,116.5,0,0
0.62,116.6,0,0
0.62,116.7,0,0
0.62,116.8,0,0
0.62,116.9,0,0
0.62,117,0,0
0.62,117.1,0,0
0.62,117.2,0,0
0.62,117.3,0,0
0.62,117.4,0,0
0.62,117.5,0,0
0.62,117.6,0,0
0.62,117.7,0,0
0.62,117.8,0,0
0.62,117.9,0,0
0.62,118,0,0
0.62,118.1,0,0
0.62,118.2,0,0
0.62,118.3,0,0
0.62,118.4,0,0
0.62,118.5,0,0
0.62,118.6,0,0
0.62,118.7,0,0
0.62,118.8,0,0
0.62,118.9,0,0
0.62,119,0,0
0.62,119.1,0,0
0.62,119.2,0,0
0.62,119.3,0,0
0.62,119.4,0,0
0.62,119.5,0,0
0.62,119.6,0,0
0.62,119.7,0,0
0.62,119.8,0,0
0.62,119.9,0,0
0.62,120,0,0
0.62,120.1,0,0
0.62,120.2,0,0
0.62,120.3,0,0
0.62,120.4,0,0
0.62,120.5,0,0
0.62,120.6,0,0
0.62,120.7,0,0
0.62,120.8,0,0
0.62,120.9,0,0
0.62,121,0,0
0.62,121.1,0,0
0.62,121.2,0,0
0.62,121.3,0,0
0.62,121.4,0,0
0.62,121.5,0,0
0.62,121.6,0,0
0.62,121.7,0,0
0.62,121.8,0,0
0.62,121.9,0,0
0.62,122,0,0
0.62,122.1,0,0
0.62,122.2,0,0
0.62,122.3,0,0
0.62,122.4,0,0
0.62,122.5,0,0
0.62,122.6,0,0
0.62,122.7,0,0
0.62,122.8,0,0
0.62,122.9,0,0
0.62,123,0,0
0.62,123.1,0,0
0.62,123.2,0,0
0.62,123.3,0,0
0.62,123.4,0,0
0.62,123.5,0,0
0.62,123.6,0,0
0.62,123.7,0,0
0.62,123.8,0,0
0.62,123.9,0,0
0.62,124,0,0
0.62,124.1,0,0
0.62,124.2,0,0
0.62,124.3,0,0
0.62,124.4,0,0
0.62,124.5,0,0
0.62,124.6,0,0
0.62,124.7,0,0
0.62,124.8,0,0
0.62,124.9,0,0
0.62,125,0,0
0.62,125.1,0,0
0.62,125.2,0,0
0.62,125.3,0,0
0.62,125.4,0,0
0.62,125.5,0,0
0.62,125.6,0,0
0.62,125.7,0,0
0.62,125.8,0,0
0.62,125.9,0,0
0.62,126,0,0
0.62,126.1,0,0
0.62,126.2,0,0
0.62,126.3,0,0
0.62,126.4,0,0
0.62,126.5,0,0
0.62,126.6,0,0
0.62,126.7,0,0
0.62,126.8,0,0
0.62,126.9,0,0
0.62,127,0,0
0.62,127.1,0,0
0.62,127.2,0,0
0.62,127.3,0,0
0.62,127.4,0,0
0.62,127.5,0,0
0.62,127.6,0,0
0.62,127.7,0,0
0.62,127.8,0,0
0.62,127.9,0,0
0.62,128,0,0
0.62,128.1,0,0
0.62,128.2,0,0
0.62,128.3,0,0
0.62,128.4,0,0
0.62,128.5,0,0
0.62,128.6,0,0
0.62,128.7,0,0
0.62,128.8,0,0
0.62,128.9,0,0
0.62,129,0,0
0.62,129.1,0,0
0.62,129.2,0,0
0.62,129.3,0,0
0.62,129.4,0,0
0.62,129.5,0,0
0.62,129.6,0,0
0.62,129.7,0,0
0.62,129.8,0,0
0.62,129.9,0,0
0.62,130,0,0
0.62,130.1,0,0
0.62,130.2,0,0
0.62,130.3,0,0
0.62,130.4,0,0
0.62,130.5,0,0
0.62,130.6,0,0
0.62,130.7,0,0
0.62,130.8,0,0
0.62,130.9,0,0
0.62,131,0,0
0.62,131.1,0,0
0.62,131.2,0,0
0.62,131.3,0,0
0.62,131.4,0,0
0.62,131.5,0,0
0.62,131.6,0,0
0.62,131.7,0,0
0.62,131.8,0,0
0.62,131.9,0,0
0.62,132,0,0
0.62,132.1,0,0
0.62,132.2,0,0
0.62,132.3,0,0
0.62,132.4,0,0
0.62,132.5,0,0
0.62,132.6,0,0
0.62,132.7,0,0
0.62,132.8,0,0
0.62,132.9,0,0
0.62,133,0,0
0.62,133.1,0,0
0.62,133.2,0,0
0.62,133.3,0,0
0.62,133.4,0,0
0.62,133.5,0,0
0.62,133.6,0,0
0.62,133.7,0,0
0.62,133.8,0,0
0.62,133.9,0,0
0.62,134,0,0
0.62,134.1,0,0
0.62,134.2,0,0
0.62,134.3,0,0
0.62,134.4,0,0
0.62,134.5,0,0
0.62,134.6,0,0
0.62,134.7,0,0
0.62,134.8,0,0
0.62,134.9,0,0
0.62,135,0,0
0.62,135.1,0,0
0.62,135.2,0,0
0.62,135.3,0,0
0.62,135.4,0,0
0.62,135.5,0,0
0.62,135.6,0,0
0.62,135.7,0,0
0.62,135.8,0,0
0.62,135.9,0,0
0.62,136,0,0
0.62,136.1,0,0
0.62,136.2,0,0
0.62,136.3,0,0
0.62,136.4,0,0
0.62,136.5,0,0
0.62,136.6,0,0
0.62,136.7,0,0
0.62,136.8,0,0
0.62,136.9,0,0
0.62,137,0,0
0.62,137.1,0,0
0.62,137.2,0,0
0.62,137.3,0,0
0.62,137.4,0,0
0.62,137.5,0,0
0.62,137.6,0,0
0.62,137.7,0,0
0.62,137.8,0,0
0.62,137.9,0,0
0.62,138,0,0
0.62,138.1,0,0
0.62,138.2,0,0
0.62,138.3,0,0
0.62,138.4,0,0
0.62,138.5,0,0
0.62,138.6,0,0
0.62,138.7,0,0
0.62,138.8,0,0
0.62,138.9,0,0
0.62,139,0,0
0.62,139.1,0,0
0.62,139.2,0,0
0.62,139.3,0,0
0.62,139.4,0,0
0.62,139.5,0,0
0.62,139.6,0,0
0.62,139.7,0,0
0.62,139.8,0,0
0.62,139.9,0,0
0.62,140,0,0
0.62,140.1,0,0
0.62,140.2,0,0
0.62,140.3,0,0
0.62,140.4,0,0
0.62,140.5,0,0
0.62,140.6,0,0
0.62,140.7,0,0
0.62,140.8,0,0
0.62,140.9,0,0
0.62,141,0,0
0.62,141.1,0,0
0.62,141.2,0,0
0.62,141.3,0,0
0.62,141.4,0,0
0.62,141.5,0,0
0.62,141.6,0,0
0.62,141.7,0,0
0.62,141.8,0,0
0.62,141.9,0,0
0.62,142,0,0
0.62,142.1,0,0
0.62,142.2,0,0
0.62,142.3,0,0
0.62,142.4,0,0
0.62,142.5,0,0
0.62,142.6,0,0
0.62,142.7,0,0
0.62,142.8,0,0
0.62,142.9,0,0
0.62,143,0,0
0.62,143.1,0,0
0.62,143.2,0,0
0.62,143.3,0,0
0.62,143.4,0,0
0.62,143.5,0,0
0.62,143.6,0,0
0.62,143.7,0,0
0.62,143.8,0,0
0.62,143.9,0,0
0.62,144,0,0
0.62,144.1,0,0
0.62,144.2,0,0
0.62,144.3,0,0
0.62,144.4,0,0
0.62,144.5,0,0
0.62,144.6,0,0
0.62,144.7,0,0
0.62,144.8,0,0
0.62,144.9,0,0
0.62,145,0,0
0.62,145.1,0,0
0.62,145.2,0,0
0.62,145.3,0,0
0.62,145.4,0,0
0.62,145.5,0,0
0.62,145.6,0,0
0.62,145.7,0,0
0.62,145.8,0,0
0.62,145.9,0,0
0.62,146,0,0
0.62,146.1,0,0
0.62,146.2,0,0
0.62,146.3,0,0
0.62,146.4,0,0
0.62,146.5,0,0
0.62,146.6,0,0
0.62,146.7,0,0
0.62,146.8,0,0
0.62,146.9,0,0
0.62,147,0,0
0.62,147.1,0,0
0.62,147.2,0,0
0.62,147.3,0,0
0.62,147.4,0,0
0.62,147.5,0,0
0.62,147.6,0,0
0.62,147.7,0,0
0.62,147.8,0,0
0.62,147.9,0,0
0.62,148,0,0
0.62,148.1,0,0
0.62,148.2,0,0
0.62,148.3,0,0
0.62,148.4,0,0
0.62,148.5,0,0
0.62,148.6,0,0
0.62,148.7,0,0
0.62,148.8,0,0
0.62,148.9,0,0
0.62,149,0,0
0.62,149.1,0,0
0.62,149.2,0,0
0.62,149.3,0,0
0.62,149.4,0,0
0.62,149.5,0,0
0.62,149.6,0,0
0.62,149.7,0,0
0.62,149.8,0,0
0.62,149.9,0,0
0.62,150,0,0
0.62,150.1,0,0
0.62,150.2,0,0
0.62,150.3,0,0
0.62,150.4,0,0
0.62,150.5,0,0
0.62,150.6,0,0
0.62,150.7,0,0
0.62,150.8,0,0
0.62,150.9,0,0
0.62,151,0,0
0.62,151.1,0,0
0.62,151.2,0,0
0.62,151.3,0,0
0.62,151.4,0,0
0.62,151.5,0,0
0.62,151.6,0,0
0.62,151.7,0,0
0.62,151.8,0,0
0.62,151.9,0,0
0.62,152,0,0
0.62,152.1,0,0
0.62,152.2,0,0
0.62,152.3,0,0
0.62,152.4,0,0
0.62,152.5,0,0
0.62,152.6,0,0
0.62,152.7,0,0
0.62,152.8,0,0
0.62,152.9,0,0
0.62,153,0,0
0.62,153.1,0,0
0.62,153.2,0,0
0.62,153.3,0,0
0.62,153.4,0,0
0.62,153.5,0,0
0.62,153.6,0,0
0.62,153.7,0,0
0.62,153.8,0,0
0.62,153.9,0,0
0.62,154,0,0
0.62,154.1,0,0
0.62,154.2,0,0
0.62,154.3,0,0
0.62,154.4,0,0
0.62,154.5,0,0
0.62,154.6,0,0
0.62,154.7,0,0
0.62,154.8,0,0
0.62,154.9,0,0
0.62,155,0,0
0.62,155.1,0,0
0.62,155.2,0,0
0.62,155.3,0,0
0.62,155.4,0,0
0.62,155.5,0,0
0.62,155.6,0,0
0.62,155.7,0,0
0.62,155.8,0,0
0.62,155.9,0,0
0.62,156,0,0
0.62,156.1,0,0
0.62,156.2,0,0
0.62,156.3,0,0
0.62,156.4,0,0
0.62,156.5,0,0
0.62,156.6,0,0
0.62,156.7,0,0
0.62,156.8,0,0
0.62,156.9,0,0
0.62,157,0,0
0.62,157.1,0,0
0.62,157.2,0,0
0.62,157.3,0,0
0.62,157.4,0,0
0.62,157.5,0,0
0.62,157.6,0,0
0.62,157.7,0,0
0.62,157.8,0,0
0.62,157.9,0,0
0.62,158,0,0
0.62,158.1,0,0
0.62,158.2,0,0
0.62,158.3,0,0
0.62,158.4,0,0
0.62,158.5,0,0
0.62,158.6,0,0
0.62,158.7,0,0
0.62,158.8,0,0
0.62,158.9,0,0
0.62,159,0,0
0.62,159.1,0,0
0.62,159.2,0,0
0.62,159.3,0,0
0.62,159.4,0,0
0.62,159.5,0,0
0.62,159.6,0,0
0.62,159.7,0,0
0.62,159.8,0,0
0.62,159.9,0,0
0.62,160,0,0
0.62,160.1,0,0
0.62,160.2,0,0
0.62,160.3,0,0
0.62,160.4,0,0
0.62,160.5,0,0
0.62,160.6,0,0
0.62,160.7,0,0
0.62,160.8,0,0
0.62,160.9,0,0
0.62,161,0,0
0.62,161.1,0,0
0.62,161.2,0,0
0.62,161.3,0,0
0.62,161.4,0,0
0.62,161.5,0,0
0.62,161.6,0,0
0.62,161.7,0,0
0.62,161.8,0,0
0.62,161.9,0,0
0.62,162,0,0
0.62,162.1,0,0
0.62,162.2,0,0
0.62,162.3,0,0
0.62,162.4,0,0
0.62,162.5,0,0
0.62,162.6,0,0
0.62,162.7,0,0
0.62,162.8,0,0
0.62,162.9,0,0
0.62,163,0,0
0.62,163.1,0,0
0.62,163.2,0,0
0.62,163.3,0,0
0.62,163.4,0,0
0.62,163.5,0,0
0.62,163.6,0,0
0.62,163.7,0,0
0.62,163.8,0,0
0.62,163.9,0,0
0.62,164,0,0
0.62,164.1,0,0
0.62,164.2,0,0
0.62,164.3,0,0
0.62,164.4,0,0
0.62,164.5,0,0
0.62,164.6,0,0
0.62,164.7,0,0
0.62,164.8,0,0
0.62,164.9,0,0
0.62,165,0,0
0.62,165.1,0,0
0.62,165.2,0,0
0.62,165.3,0,0
0.62,165.4,0,0
0.62,165.5,0,0
0.62,165.6,0,0
0.62,165.7,0,0
0.62,165.8,0,0
0.62,165.9,0,0
0.62,166,0,0
0.62,166.1,0,0
0.62,166.2,0,0
0.62,166.3,0,0
0.62,166.4,0,0
0.62,166.5,0,0
0.62,166.6,0,0
0.62,166.7,0,0
0.62,166.8,0,0
0.62,166.9,0,0
0.62,167,0,0
0.62,167.1,0,0
0.62,167.2,0,0
0.62,167.3,0,0
0.62,167.4,0,0
0.62,167.5,0,0
0.62,167.6,0,0
0.62,167.7,0,0
0.62,167.8,0,0
0.62,167.9,0,0
0.62,168,0,0
0.62,168.1,0,0
0.62,168.2,0,0
0.62,168.3,0,0
0.62,168.4,0,0
0.62,168.5,0,0
0.62,168.6,0,0
0.62,168.7,0,0
0.62,168.8,0,0
0.62,168.9,0,0
0.62,169,0,0
0.62,169.1,0,0
0.62,169.2,0,0
0.62,169.3,0,0
0.62,169.4,0,0
0.62,169.5,0,0
0.62,169.6,0,0
0.62,169.7,0,0
0.62,169.8,0,0
0.62,169.9,0,0
0.62,170,0,0
0.62,170.1,0,0
0.62,170.2,0,0
0.62,170.3,0,0
0.62,170.4,0,0
0.62,170.5,0,0
0.62,170.6,0,0
0.62,170.7,0,0
0.62,170.8,0,0
0.62,170.9,0,0
0.62,171,0,0
0.62,171.1,0,0
0.62,171.2,0,0
0.62,171.3,0,0
0.62,171.4,0,0
0.62,171.5,0,0
0.62,171.6,0,0
0.62,171.7,0,0
0.62,171.8,0,0
0.62,171.9,0,0
0.62,172,0,0
0.62,172.1,0,0
0.62,172.2,0,0
0.62,172.3,0,0
0.62,172.4,0,0
0.62,172.5,0,0
0.62,172.6,0,0
0.62,172.7,0,0
0.62,172.8,0,0
0.62,172.9,0,0
0.62,173,0,0
0.62,173.1,0,0
0.62,173.2,0,0
0.62,173.3,0,0
0.62,173.4,0,0
0.62,173.5,0,0
0.62,173.6,0,0
0.62,173.7,0,0
0.62,173.8,0,0
0.62,173.9,0,0
0.62,174,0,0
0.62,174.1,0,0
0.62,174.2,0,0
0.62,174.3,0,0
0.62,174.4,0,0
0.62,174.5,0,0
0.62,174.6,0,0
0.62,174.7,0,0
0.62,174.8,0,0
0.62,174.9,0,0
0.62,175,0,0
0.62,175.1,0,0
0.62,175.2,0,0
0.62,175.3,0,0
0.62,175.4,0,0
0.62,175.5,0,0
0.62,175.6,0,0
0.62,175.7,0,0
0.62,175.8,0,0
0.62,175.9,0,0
0.62,176,0,0
0.62,176.1,0,0
0.62,176.2,0,0
0.62,176.3,0,0
0.62,176.4,0,0
0.62,176.5,0,0
0.62,176.6,0,0
0.62,176.7,0,0
0.62,176.8,0,0
0.62,176.9,0,0
0.62,177,0,0
0.62,177.1,0,0
0.62,177.2,0,0
0.62,177.3,0,0
0.62,177.4,0,0
0.62,177.5,0,0
0.62,177.6,0,0
0.62,177.7,0,0
0.62,177.8,0,0
0.62,177.9,0,0
0.62,178,0,0
0.62,178.1,0,0
0.62,178.2,0,0
0.62,178.3,0,0
0.62,178.4,0,0
0.62,178.5,0,0
0.62,178.6,0,0
0.62,178.7,0,0
0.62,178.8,0,0
0.62,178.9,0,0
0.62,179,0,0
0.62,179.1,0,0
0.62,179.2,0,0
0.62,179.3,0,0
0.62,179.4,0,0
0.62,179.5,0,0
0.62,179.6,0,0
0.62,179.7,0,0
0.62,179.8,0,0
0.62,179.9,0,0
0.62,180,0,0
0.64,0,0,0
0.64,0.1,0,0
0.64,0.2,0,0
0.64,0.3,0,0
0.64,0.4,0,0
0.64,0.5,0,0
0.64,0.6,0,0
0.64,0.7,0,0
0.64,0.8,0,0
0.64,0.9,0,0
0.64,1,0,0
0.64,1.1,0,0
0.64,1.2,0,0
0.64,1.3,0,0
0.64,1.4,0,0
0.64,1.5,0,0
0.64,1.6,0,0
0.64,1.7,0,0
0.64,1.8,0,0
0.64,1.9,0,0
0.64,2,0,0
0.64,2.1,0,0
0.64,2.2,0,0
0.64,2.3,0,0
0.64,2.4,0,0
0.64,2.5,0,0
0.64,2.6,0,0
0.64,2.7,0,0
0.64,2.8,0,0
0.64,2.9,0,0
0.64,3,0,0
0.64,3.1,0,0
0.64,3.2,0,0
0.64,3.3,0,0
0.64,3.4,0,0
0.64,3.5,0,0
0.64,3.6,0,0
0.64,3.7,0,0
0.64,3.8,0,0
0.64,3.9,0,0
0.64,4,0,0
0.64,4.1,0,0
0.64,4.2,0,0
0.64,4.3,0,0
0.64,4.4,0,0
0.64,4.5,0,0
0.64,4.6,0,0
0.64,4.7,0,0
0.64,4.8,0,0
0.64,4.9,0,0
0.64,5,0,0
0.64,5.1,0,0
0.64,5.2,0,0
0.64,5.3,0,0
0.64,5.4,0,0
0.64,5.5,0,0
0.64,5.6,0,0
0.64,5.7,0,0
0.64,5.8,0,0
0.64,5.9,0,0
0.64,6,0,0
0.64,6.1,0,0
0.64,6.2,0,0
0.64,6.3,0,0
0.64,6.4,0,0
0.64,6.5,0,0
0.64,6.6,0,0
0.64,6.7,0,0
0.64,6.8,0,0
0.64,6.9,0,0
0.64,7,0,0
0.64,7.1,0,0
0.64,7.2,0,0
0.64,7.3,0,0
0.64,7.4,0,0
0.64,7.5,0,0
0.64,7.6,0,0
0.64,7.7,0,0
0.64,7.8,0,0
0.64,7.9,0,0
0.64,8,0,0
0.64,8.1,0,0
0.64,8.2,0,0
0.64,8.3,0,0
0.64,8.4,0,0
0.64,8.5,0,0
0.64,8.6,0,0
0.64,8.7,0,0
0.64,8.8,0,0
0.64,8.9,0,0
0.64,9,0,0
0.64,9.1,0,0
0.64,9.2,0,0
0.64,9.3,0,0
0.64,9.4,0,0
0.64,9.5,0,0
0.64,9.6,0,0
0.64,9.7,0,0
0.64,9.8,0,0
0.64,9.9,0,0
0.64,10,0,0
0.64,10.1,0,0
0.64,10.2,0,0
0.64,10.3,0,0
0.64,10.4,0,0
0.64,10.5,0,0
0.64,10.6,0,0
0.64,10.7,0,0
0.64,10.8,0,0
0.64,10.9,0,0
0.64,11,0,0
0.64,11.1,0,0
0.64,11.2,0,0
0.64,11.3,0,0
0.64,11.4,0,0
0.64,11.5,0,0
0.64,11.6,0,0
0.64,11.7,0,0
0.64,11.8,0,0
0.64,11.9,0,0
0.64,12,0,0
0.64,12.1,0,0
0.64,12.2,0,0
0.64,12.3,0,0
0.64,12.4,0,0
0.64,12.5,0,0
0.64,12.6,0,0
0.64,12.7,0,0
0.64,12.8,0,0
0.64,12.9,0,0
0.64,13,0,0
0.64,13.1,0,0
0.64,13.2,0,0
0.64,13.3,0,0
0.64,13.4,0,0
0.64,13.5,0,0
0.64,13.6,0,0
0.64,13.7,0,0
0.64,13.8,0,0
0.64,13.9,0,0
0.64,14,0,0
0.64,14.1,0,0
0.64,14.2,0,0
0.64,14.3,0,0
0.64,14.4,0,0
0.64,14.5,0,0
0.64,14.6,0,0
0.64,14.7,0,0
0.64,14.8,0,0
0.64,14.9,0,0
0.64,15,0,0
0.64,15.1,0,0
0.64,15.2,0,0
0.64,15.3,0,0
0.64,15.4,0,0
0.64,15.5,0,0
0.64,15.6,0,0
0.64,15.7,0,0
0.64,15.8,0,0
0.64,15.9,0,0
0.64,16,0,0
0.64,16.1,0,0
0.64,16.2,0,0
0.64,16.3,0,0
0.64,16.4,0,0
0.64,16.5,0,0
0.64,16.6,0,0
0.64,16.7,0,0
0.64,16.8,0,0
0.64,16.9,0,0
0.64,17,0,0
0.64,17.1,0,0
0.64,17.2,0,0
0.64,17.3,0,0
0.64,17.4,0,0
0.64,17.5,0,0
0.64,17.6,0,0
0.64,17.7,0,0
0.64,17.8,0,0
0.64,17.9,0,0
0.64,18,0,0
0.64,18.1,0,0
0.64,18.2,0,0
0.64,18.3,0,0
0.64,18.4,0,0
0.64,18.5,0,0
0.64,18.6,0,0
0.64,18.7,0,0
0.64,18.8,0,0
0.64,18.9,0,0
0.64,19,0,0
0.64,19.1,0,0
0.64,19.2,0,0
0.64,19.3,0,0
0.64,19.4,0,0
0.64,19.5,0,0
0.64,19.6,0,0
0.64,19.7,0,0
0.64,19.8,0,0
0.64,19.9,0,0
0.64,20,0,0
0.64,20.1,0,0
0.64,20.2,0,0
0.64,20.3,0,0
0.64,20.4,0,0
0.64,20.5,0,0
0.64,20.6,0,0
0.64,20.7,0,0
0.64,20.8,0,0
0.64,20.9,0,0
0.64,21,0,0
0.64,21.1,0,0
0.64,21.2,0,0
0.64,21.3,0,0
0.64,21.4,0,0
0.64,21.5,0,0
0.64,21.6,0,0
0.64,21.7,0,0
0.64,21.8,0,0
0.64,21.9,0,0
0.64,22,0,0
0.64,22.1,0,0
0.64,22.2,0,0
0.64,22.3,0,0
0.64,22.4,0,0
0.64,22.5,0,0
0.64,22.6,0,0
0.64,22.7,0,0
0.64,22.8,0,0
0.64,22.9,0,0
0.64,23,0,0
0.64,23.1,0,0
0.64,23.2,0,0
0.64,23.3,0,0
0.64,23.4,0,0
0.64,23.5,0,0
0.64,23.6,0,0
0.64,23.7,0,0
0.64,23.8,0,0
0.64,23.9,0,0
0.64,24,0,0
0.64,24.1,0,0
0.64,24.2,0,0
0.64,24.3,0,0
0.64,24.4,0,0
0.64,24.5,0,0
0.64,24.6,0,0
0.64,24.7,0,0
0.64,24.8,0,0
0.64,24.9,0,0
0.64,25,0,0
0.64,25.1,0,0
0.64,25.2,0,0
0.64,25.3,0,0
0.64,25.4,0,0
0.64,25.5,0,0
0.64,25.6,0,0
0.64,25.7,0,0
0.64,25.8,0,0
0.64,25.9,0,0
0.64,26,0,0
0.64,26.1,0,0
0.64,26.2,0,0
0.64,26.3,0,0
0.64,26.4,0,0
0.64,26.5,0,0
0.64,26.6,0,0
0.64,26.7,0,0
0.64,26.8,0,0
0.64,26.9,0,0
0.64,27,0,0
0.64,27.1,0,0
0.64,27.2,0,0
0.64,27.3,0,0
0.64,27.4,0,0
0.64,27.5,0,0
0.64,27.6,0,0
0.64,27.7,0,0
0.64,27.8,0,0
0.64,27.9,0,0
0.64,28,0,0
0.64,28.1,0,0
0.64,28.2,0,0
0.64,28.3,0,0
0.64,28.4,0,0
0.64,28.5,0,0
0.64,28.6,0,0
0.64,28.7,0,0
0.64,28.8,0,0
0.64,28.9,0,0
0.64,29,0,0
0.64,29.1,0,0
0.64,29.2,0,0
0.64,29.3,0,0
0.64,29.4,0,0
0.64,29.5,0,0
0.64,29.6,0,0
0.64,29.7,0,0
0.64,29.8,0,0
0.64,29.9,0,0
0.64,30,0,0
0.64,30.1,0,0
0.64,30.2,0,0
0.64,30.3,0,0
0.64,30.4,0,0
0.64,30.5,0,0
0.64,30.6,0,0
0.64,30.7,0,0
0.64,30.8,0,0
0.64,30.9,0,0
0.64,31,0,0
0.64,31.1,0,0
0.64,31.2,0,0
0.64,31.3,0,0
0.64,31.4,0,0
0.64,31.5,0,0
0.64,31.6,0,0
0.64,31.7,0,0
0.64,31.8,0,0
0.64,31.9,0,0
0.64,32,0,0
0.64,32.1,0,0
0.64,32.2,0,0
0.64,32.3,0,0
0.64,32.4,0,0
0.64,32.5,0,0
0.64,32.6,0,0
0.64,32.7,0,0
0.64,32.8,0,0
0.64,32.9,0,0
0.64,33,0,0
0.64,33.1,0,0
0.64,33.2,0,0
0.64,33.3,0,0
0.64,33.4,0,0
0.64,33.5,0,0
0.64,33.6,0,0
0.64,33.7,0,0
0.64,33.8,0,0
0.64,33.9,0,0
0.64,34,0,0
0.64,34.1,0,0
0.64,34.2,0,0
0.64,34.3,0,0
0.64,34.4,0,0
0.64,34.5,0,0
0.64,34.6,0,0
0.64,34.7,0,0
0.64,34.8,0,0
0.64,34.9,0,0
0.64,35,0,0
0.64,35.1,0,0
0.64,35.2,0,0
0.64,35.3,0,0
0.64,35.4,0,0
0.64,35.5,0,0
0.64,35.6,0,0
0.64,35.7,0,0
0.64,35.8,0,0
0.64,35.9,0,0
0.64,36,0,0
0.64,36.1,0,0
0.64,36.2,0,0
0.64,36.3,0,0
0.64,36.4,0,0
0.64,36.5,0,0
0.64,36.6,0,0
0.64,36.7,0,0
0.64,36.8,0,0
0.64,36.9,0,0
0.64,37,0,0
0.64,37.1,0,0
0.64,37.2,0,0
0.64,37.3,0,0
0.64,37.4,0,0
0.64,37.5,0,0
0.64,37.6,0,0
0.64,37.7,0,0
0.64,37.8,0,0
0.64,37.9,0,0
0.64,38,0,0
0.64,38.1,0,0
0.64,38.2,0,0
0.64,38.3,0,0
0.64,38.4,0,0
0.64,38.5,0,0
0.64,38.6,0,0
0.64,38.7,0,0
0.64,38.8,0,0
0.64,38.9,0,0
0.64,39,0,0
0.64,39.1,0,0
0.64,39.2,0,0
0.64,39.3,0,0
0.64,39.4,0,0
0.64,39.5,0,0
0.64,39.6,0,0
0.64,39.7,0,0
0.64,39.8,0,0
0.64,39.9,0,0
0.64,40,0,0
0.64,40.1,0,0
0.64,40.2,0,0
0.64,40.3,0,0
0.64,40.4,0,0
0.64,40.5,0,0
0.64,40.6,0,0
0.64,40.7,0,0
0.64,40.8,0,0
0.64,40.9,0,0
0.64,41,0,0
0.64,41.1,0,0
0.64,41.2,0,0
0.64,41.3,0,0
0.64,41.4,0,0
0.64,41.5,0,0
0.64,41.6,0,0
0.64,41.7,0,0
0.64,41.8,0,0
0.64,41.9,0,0
0.64,42,0,0
0.64,42.1,0,0
0.64,42.2,0,0
0.64,42.3,0,0
0.64,42.4,0,0
0.64,42.5,0,0
0.64,42.6,0,0
0.64,42.7,0,0
0.64,42.8,0,0
0.64,42.9,0,0
0.64,43,0,0
0.64,43.1,0,0
0.64,43.2,0,0
0.64,43.3,0,0
0.64,43.4,0,0
0.64,43.5,0,0
0.64,43.6,0,0
0.64,43.7,0,0
0.64,43.8,0,0
0.64,43.9,0,0
0.64,44,0,0
0.64,44.1,0,0
0.64,44.2,0,0
0.64,44.3,0,0
0.64,44.4,0,0
0.64,44.5,0,0
0.64,44.6,0,0
0.64,44.7,0,0
0.64,44.8,0,0
0.64,44.9,0,0
0.64,45,0,0
0.64,45.1,0,0
0.64,45.2,0,0
0.64,45.3,0,0
0.64,45.4,0,0
0.64,45.5,0,0
0.64,45.6,0,0
0.64,45.7,0,0
0.64,45.8,0,0
0.64,45.9,0,0
0.64,46,0,0
0.64,46.1,0,0
0.64,46.2,0,0
0.64,46.3,0,0
0.64,46.4,0,0
0.64,46.5,0,0
0.64,46.6,0,0
